,state,city,laid_off,date,month,year
101,Alabama,Andalusia,308.0,2016-05-23,May,2016
102,Alabama,Valley Head,183.0,2016-05-17,May,2016
103,Alabama,Piedmont,156.0,2016-05-16,May,2016
104,Alabama,Florence,105.0,2016-05-06,May,2016
105,Alabama,Bessemer,177.0,2016-05-06,May,2016
106,Alabama,Tuscaloosa,270.0,2016-04-05,April,2016
107,Alabama,Homewood,300.0,2016-03-04,March,2016
108,Alabama,Fairfield,264.0,2016-01-19,January,2016
109,Alabama,,63.0,2016-01-15,January,2016
110,Alabama,Alabaster,170.0,2016-01-05,January,2016
111,Alabama,,90.0,2015-12-29,December,2015
112,Alabama,Birmingham,180.0,2015-12-14,December,2015
113,Alabama,Birmingham,13.0,2015-12-09,December,2015
114,Alabama,Marshall Center,339.0,2015-12-07,December,2015
115,Alabama,Prattville,50.0,2015-12-07,December,2015
116,Alabama,Huntsville,72.0,2015-12-07,December,2015
117,Alabama,Trussville,119.0,2015-12-07,December,2015
118,Alabama,Selma,90.0,2015-11-06,November,2015
119,Alabama,Hueytown,221.0,2015-10-29,October,2015
120,Alabama,Tuscaloosa,138.0,2015-10-18,October,2015
121,Alabama,Muscle Shoals,134.0,2015-10-13,October,2015
122,Alabama,Jasper,118.0,2015-08-05,August,2015
123,Alabama,Brookwood,545.0,2015-07-31,July,2015
124,Alabama,Attalla,90.0,2015-07-28,July,2015
125,Alabama,Mobile,86.0,2015-07-24,July,2015
126,Alabama,Birmingham,31.0,2015-06-23,June,2015
127,Alabama,Valley Head,160.0,2015-06-08,June,2015
128,Alabama,Birmingham,131.0,2015-03-30,March,2015
129,Alabama,Vance,58.0,2015-03-23,March,2015
130,Alabama,Brookwood,196.0,2015-03-13,March,2015
131,Alabama,McCalla,97.0,2015-03-13,March,2015
132,Alabama,Arab,42.0,2015-02-04,February,2015
133,Alabama,Fairfield,85.0,2015-02-03,February,2015
134,Alabama,Mobile,57.0,2015-02-02,February,2015
135,Alabama,Mobile,57.0,2015-01-29,January,2015
136,Alabama,Fairfield,1923.0,2015-01-28,January,2015
137,Alabama,Thomasville,260.0,2015-01-23,January,2015
138,Alabama,Grant,93.0,2015-01-19,January,2015
139,Alabama,Anniston,68.0,2015-01-14,January,2015
140,Alabama,Tuscaloosa,100.0,2015-01-07,January,2015
141,Alabama,Muscle Shoals,61.0,2014-12-08,December,2014
142,Alabama,Phenix City,140.0,2014-12-08,December,2014
143,Alabama,Decatur,131.0,2014-11-04,November,2014
144,Alabama,Decatur,100.0,2014-10-14,October,2014
145,Alabama,Birmingham,75.0,2014-09-03,September,2014
146,Alabama,Birmingham,57.0,2014-08-13,August,2014
147,Alabama,Birmingham,51.0,2014-08-04,August,2014
148,Alabama,Florence,204.0,2014-07-31,July,2014
149,Alabama,Birmingham,63.0,2014-05-28,May,2014
150,Alabama,Montgomery,99.0,2014-05-20,May,2014
151,Alabama,Florence,188.0,2014-05-14,May,2014
152,Alabama,Birmingham,90.0,2014-04-17,April,2014
153,Alabama,Florence,1100.0,2014-04-08,April,2014
154,Alabama,Dothan,560.0,2014-04-02,April,2014
155,Alabama,Madison,161.0,2014-03-17,March,2014
156,Alabama,Huntsville,220.0,2014-03-05,March,2014
157,Alabama,Boaz,1154.0,2013-11-26,November,2013
158,Alabama,Fairfield,62.0,2013-11-05,November,2013
159,Alabama,Selma,73.0,2013-11-04,November,2013
160,Alabama,Huntsville,80.0,2013-10-22,October,2013
161,Alabama,Decatur,41.0,2013-10-01,October,2013
162,Alabama,Jasper,60.0,2013-09-17,September,2013
163,Alabama,Birmingham,53.0,2013-09-17,September,2013
164,Alabama,Courtland,1100.0,2013-09-11,September,2013
165,Alabama,Homewood,841.0,2013-08-23,August,2013
166,Alabama,Tuscaloosa,50.0,2013-08-20,August,2013
167,Alabama,Mobile,59.0,2013-08-20,August,2013
168,Alabama,Hoover,60.0,2013-08-20,August,2013
169,Alabama,Jasper,141.0,2013-07-31,July,2013
170,Alabama,Opelika,115.0,2013-07-22,July,2013
171,Alabama,Oakman,425.0,2013-07-09,July,2013
172,Alabama,Birmingham,203.0,2013-07-01,July,2013
173,Alabama,Birmingham,182.0,2013-06-28,June,2013
174,Alabama,Huntsville,75.0,2013-06-19,June,2013
175,Alabama,Hollywood,83.0,2013-06-17,June,2013
176,Alabama,Eufaula,285.0,2013-06-14,June,2013
177,Alabama,Wetumpka,191.0,2013-06-04,June,2013
178,Alabama,Brookwood,67.0,2013-05-17,May,2013
179,Alabama,Frisco City,157.0,2013-05-09,May,2013
180,Alabama,Oneonta,200.0,2013-05-01,May,2013
181,Alabama,Montevallo,51.0,2013-04-29,April,2013
182,Alabama,Theodore,100.0,2013-04-16,April,2013
183,Alabama,Mobile,140.0,2013-04-08,April,2013
184,Alabama,Andalusia,144.0,2013-04-05,April,2013
185,Alabama,Opp,200.0,2013-04-02,April,2013
186,Alabama,Fairfield,201.0,2013-03-21,March,2013
187,Alabama,Brookwood,176.0,2013-03-15,March,2013
188,Alabama,Birmingham,67.0,2013-03-15,March,2013
189,Alabama,Anniston,68.0,2013-03-11,March,2013
190,Alabama,Taylor,215.0,2013-03-01,March,2013
191,Alabama,Shorter,207.0,2013-02-26,February,2013
192,Alabama,Decatur,63.0,2013-01-30,January,2013
193,Alabama,Anniston,52.0,2013-01-15,January,2013
194,Alabama,Alexander City,390.0,2013-01-07,January,2013
195,Alabama,Birmingham,36.0,2013-01-07,January,2013
196,Alabama,Marion,105.0,2013-01-03,January,2013
197,Alabama,Tuskegee,124.0,2012-12-14,December,2012
198,Alabama,Bessemer,187.0,2012-11-26,November,2012
199,Alabama,Anniston,252.0,2012-11-08,November,2012
200,Alabama,Birmingham,71.0,2012-11-07,November,2012
201,Alabama,Greensboro,150.0,2012-11-05,November,2012
202,Alabama,Huntsville,84.0,2012-11-01,November,2012
203,Alabama,Ozark,70.0,2012-11-01,November,2012
204,Alabama,Selma,250.0,2012-09-25,September,2012
205,Alabama,Fayette,119.0,2012-08-31,August,2012
206,Alabama,Huntsville,87.0,2012-07-10,July,2012
207,Alabama,Huntsville,103.0,2012-06-20,June,2012
208,Alabama,Mobile,181.0,2012-06-20,June,2012
209,Alabama,Birmingham,109.0,2012-06-20,June,2012
210,Alabama,Anniston,134.0,2012-06-11,June,2012
211,Alabama,Fort Payne,15.0,2012-05-30,May,2012
212,Alabama,Anniston,57.0,2012-05-25,May,2012
213,Alabama,Chickasaw,18.0,2012-05-07,May,2012
214,Alabama,Statewide,172.0,2012-05-07,May,2012
215,Alabama,Birmingham,63.0,2012-05-07,May,2012
216,Alabama,Cullman,181.0,2012-04-24,April,2012
217,Alabama,Cottondale,103.0,2012-04-23,April,2012
218,Alabama,Gulf Shores,38.0,2012-04-16,April,2012
219,Alabama,Mobile,115.0,2012-03-23,March,2012
220,Alabama,Dothan,124.0,2012-03-21,March,2012
221,Alabama,Montgomery,78.0,2012-02-22,February,2012
222,Alabama,Birmingham,38.0,2012-01-25,January,2012
223,Alabama,Piedmont,117.0,2012-01-20,January,2012
224,Alabama,Anniston,975.0,2012-01-10,January,2012
225,Alabama,Hartselle,184.0,2012-01-10,January,2012
226,Alabama,Fort Deposit,181.0,2012-01-09,January,2012
227,Alabama,Vance,312.0,2012-01-06,January,2012
228,Alabama,Fairfield,181.0,2011-12-06,December,2011
229,Alabama,Huntsville,164.0,2011-12-05,December,2011
230,Alabama,Decatur,363.0,2011-11-16,November,2011
231,Alabama,Anniston,155.0,2011-10-31,October,2011
232,Alabama,Tuscaloosa,89.0,2011-10-17,October,2011
233,Alabama,Huntsville,210.0,2011-08-11,August,2011
234,Alabama,Huntsville,210.0,2011-08-11,August,2011
235,Alabama,Huntsville,281.0,2011-08-01,August,2011
236,Alabama,Huntsville,67.0,2011-07-20,July,2011
237,Alabama,Montgomery,51.0,2011-07-20,July,2011
238,Alabama,Grove Hill,70.0,2011-06-27,June,2011
239,Alabama,Lanett,146.0,2011-06-13,June,2011
240,Alabama,Birmingham,77.0,2011-06-09,June,2011
241,Alabama,Statewide,26.0,2011-05-27,May,2011
242,Alabama,Tuscaloosa,40.0,2011-05-16,May,2011
243,Alabama,Cottondale,42.0,2011-05-13,May,2011
244,Alabama,Huntsville,63.0,2011-05-12,May,2011
245,Alabama,Huntsville,45.0,2011-05-11,May,2011
246,Alabama,Prattville,71.0,2011-05-09,May,2011
247,Alabama,Dothan,319.0,2011-05-03,May,2011
248,Alabama,Butler,50.0,2011-05-03,May,2011
249,Alabama,Gadsden,72.0,2011-04-27,April,2011
250,Alabama,Huntsville,100.0,2011-04-07,April,2011
251,Alabama,Anniston,840.0,2011-03-16,March,2011
252,Alabama,Decatur,71.0,2011-03-16,March,2011
253,Alabama,Birmingham,321.0,2011-02-17,February,2011
254,Alabama,Greensboro,200.0,2011-02-15,February,2011
255,Alabama,Coosa Pine,150.0,2011-02-14,February,2011
256,Alabama,Eufaula,392.0,2011-02-07,February,2011
257,Alabama,Fort Payne,279.0,2011-02-01,February,2011
258,Alabama,Greenville,183.0,2011-02-01,February,2011
259,Alabama,Redstone Arsenal,97.0,2011-01-31,January,2011
260,Alabama,Redstone Arsenal,45.0,2011-01-31,January,2011
261,Alabama,Rogersville,69.0,2011-01-28,January,2011
262,Alabama,Redstone Arsenal,317.0,2011-01-27,January,2011
263,Alabama,Muscle Shoals,159.0,2011-01-26,January,2011
264,Alabama,Cullman,70.0,2010-12-29,December,2010
265,Alabama,Huntsville,202.0,2010-12-10,December,2010
266,Alabama,Opp,135.0,2010-11-22,November,2010
267,Alabama,Gadsden,50.0,2010-11-08,November,2010
268,Alabama,Birmingham,122.0,2010-11-02,November,2010
269,Alabama,Vance,34.0,2010-11-01,November,2010
270,Alabama,Mobile,61.0,2010-11-01,November,2010
271,Alabama,Cullman,66.0,2010-10-27,October,2010
272,Alabama,Hartselle,51.0,2010-10-25,October,2010
273,Alabama,Pelham,50.0,2010-10-04,October,2010
274,Alabama,Huntsville,25.0,2010-10-04,October,2010
275,Alabama,Florence,201.0,2010-09-24,September,2010
276,Alabama,Birmingham,369.0,2010-08-25,August,2010
277,Alabama,Redstone Arsenal,317.0,2010-08-06,August,2010
278,Alabama,Redstone Arsenal,92.0,2010-08-06,August,2010
279,Alabama,Monroeville,68.0,2010-08-05,August,2010
280,Alabama,Albertville,93.0,2010-07-23,July,2010
281,Alabama,Birmingham,432.0,2010-07-01,July,2010
282,Alabama,Huntsville,124.0,2010-06-21,June,2010
283,Alabama,Prichard,116.0,2010-06-01,June,2010
284,Alabama,Dothan,65.0,2010-05-19,May,2010
285,Alabama,Huntsville,64.0,2010-05-12,May,2010
286,Alabama,Birmingham,117.0,2010-05-03,May,2010
287,Alabama,Fort Payne,27.0,2010-04-08,April,2010
288,Alabama,Lincoln,54.0,2010-03-22,March,2010
289,Alabama,Birmingham,88.0,2010-03-09,March,2010
290,Alabama,Holly Pond,148.0,2010-02-24,February,2010
291,Alabama,Gadsden,75.0,2010-02-24,February,2010
292,Alabama,Birmingham,244.0,2010-02-03,February,2010
293,Alabama,Demopolis,351.0,2010-01-28,January,2010
294,Alabama,Birmingham,114.0,2010-01-28,January,2010
295,Alabama,Birmingham,134.0,2010-01-22,January,2010
296,Alabama,Montgomery,223.0,2010-01-20,January,2010
297,Alabama,Winfield,302.0,2009-12-28,December,2009
298,Alabama,Huntsville,63.0,2009-12-19,December,2009
299,Alabama,Mobile,60.0,2009-12-09,December,2009
300,Alabama,Jackson,320.0,2009-11-19,November,2009
301,Alabama,Fort Payne,51.0,2009-10-20,October,2009
302,Alabama,Huntsville,163.0,2009-10-07,October,2009
303,Alabama,Tuscaloosa,,2009-10-04,October,2009
304,Alabama,Coosa Pines,90.0,2009-09-21,September,2009
305,Alabama,Albertville,86.0,2009-09-18,September,2009
306,Alabama,Pelham,200.0,2009-09-10,September,2009
307,Alabama,Huntsville,135.0,2009-09-09,September,2009
308,Alabama,Huntsville,1281.0,2009-08-31,August,2009
309,Alabama,Fairfield,74.0,2009-08-25,August,2009
310,Alabama,Tanner,140.0,2009-08-20,August,2009
311,Alabama,Hartselle,149.0,2009-08-17,August,2009
312,Alabama,Hartselle,104.0,2009-08-17,August,2009
313,Alabama,Hartselle,186.0,2009-08-17,August,2009
314,Alabama,Anniston,102.0,2009-08-14,August,2009
315,Alabama,Monroeville,61.0,2009-08-06,August,2009
316,Alabama,Alexander City,218.0,2009-08-06,August,2009
317,Alabama,Heflin,50.0,2009-08-05,August,2009
318,Alabama,Birmingham,92.0,2009-07-29,July,2009
319,Alabama,Athens,640.0,2009-07-24,July,2009
320,Alabama,Haleyville,108.0,2009-07-17,July,2009
321,Alabama,Muscle Shoals,64.0,2009-07-17,July,2009
322,Alabama,Huntsville,78.0,2009-07-14,July,2009
323,Alabama,Birmingham,16.0,2009-07-10,July,2009
324,Alabama,Birmingham,12.0,2009-06-29,June,2009
325,Alabama,Chapman,263.0,2009-06-16,June,2009
326,Alabama,Rainbow City,71.0,2009-06-11,June,2009
327,Alabama,Cullman,150.0,2009-06-04,June,2009
328,Alabama,McIntosh,126.0,2009-05-28,May,2009
329,Alabama,Auburn,147.0,2009-05-22,May,2009
330,Alabama,Oxford,93.0,2009-05-20,May,2009
331,Alabama,Jackson,69.0,2009-05-20,May,2009
332,Alabama,Monroeville,141.0,2009-05-19,May,2009
333,Alabama,Huntsville,78.0,2009-05-11,May,2009
334,Alabama,Fairfield,1711.0,2009-05-08,May,2009
335,Alabama,Gadsden,73.0,2009-05-07,May,2009
336,Alabama,McCalla,46.0,2009-04-16,April,2009
337,Alabama,Adger,47.0,2009-04-15,April,2009
338,Alabama,Alexander City,252.0,2009-04-13,April,2009
339,Alabama,Anniston,90.0,2009-04-10,April,2009
340,Alabama,Madison,69.0,2009-04-01,April,2009
341,Alabama,Perdue Hill,167.0,2009-04-01,April,2009
342,Alabama,Phenix City,80.0,2009-03-30,March,2009
343,Alabama,Hoover,6.0,2009-03-16,March,2009
344,Alabama,Montgomery,58.0,2009-03-16,March,2009
345,Alabama,Montgomery,60.0,2009-03-16,March,2009
346,Alabama,Orange Beach,40.0,2009-03-16,March,2009
347,Alabama,Spanish Fort,68.0,2009-03-16,March,2009
348,Alabama,Gulf Shores,63.0,2009-03-16,March,2009
349,Alabama,Fairhope,93.0,2009-03-16,March,2009
350,Alabama,Moody,62.0,2009-03-16,March,2009
351,Alabama,Tuscaloosa,72.0,2009-03-16,March,2009
352,Alabama,Prattville,51.0,2009-03-16,March,2009
353,Alabama,Tuscaloosa,55.0,2009-03-16,March,2009
354,Alabama,Jasper,67.0,2009-03-16,March,2009
355,Alabama,Monroeville,64.0,2009-03-16,March,2009
356,Alabama,Demopolis,62.0,2009-03-16,March,2009
357,Alabama,Gadsden,40.0,2009-03-16,March,2009
358,Alabama,Sylacauga,64.0,2009-03-16,March,2009
359,Alabama,Pell City,56.0,2009-03-16,March,2009
360,Alabama,Pelham,45.0,2009-03-16,March,2009
361,Alabama,Rainbow City,48.0,2009-03-16,March,2009
362,Alabama,Gadsden,35.0,2009-03-16,March,2009
363,Alabama,Tuscaloosa,64.0,2009-03-16,March,2009
364,Alabama,Cullman,49.0,2009-03-16,March,2009
365,Alabama,Oxford,50.0,2009-03-16,March,2009
366,Alabama,Northport,58.0,2009-03-16,March,2009
367,Alabama,Mobile,110.0,2009-03-16,March,2009
368,Alabama,Mobile,77.0,2009-03-16,March,2009
369,Alabama,Mobile,58.0,2009-03-16,March,2009
370,Alabama,Mobile,55.0,2009-03-16,March,2009
371,Alabama,Mobile,55.0,2009-03-16,March,2009
372,Alabama,Mobile,47.0,2009-03-16,March,2009
373,Alabama,Mobile,52.0,2009-03-16,March,2009
374,Alabama,Mobile,48.0,2009-03-16,March,2009
375,Alabama,Theodore,30.0,2009-03-16,March,2009
376,Alabama,Saraland,30.0,2009-03-16,March,2009
377,Alabama,McCalla,74.0,2009-03-16,March,2009
378,Alabama,Trussville,42.0,2009-03-16,March,2009
379,Alabama,Birmingham,42.0,2009-03-16,March,2009
380,Alabama,Hueytown,60.0,2009-03-16,March,2009
381,Alabama,Birmingham,40.0,2009-03-16,March,2009
382,Alabama,Birmingham,87.0,2009-03-16,March,2009
383,Alabama,Hoover,70.0,2009-03-16,March,2009
384,Alabama,Birmingham,60.0,2009-03-16,March,2009
385,Alabama,Birmingham,89.0,2009-03-16,March,2009
386,Alabama,Hoover,106.0,2009-03-16,March,2009
387,Alabama,Birmingham,73.0,2009-03-16,March,2009
388,Alabama,Gardendale,48.0,2009-03-16,March,2009
389,Alabama,Dora,47.0,2009-03-16,March,2009
390,Alabama,Tuscaloosa,103.0,2009-03-16,March,2009
391,Alabama,Alabaster,54.0,2009-03-16,March,2009
392,Alabama,Tuscaloosa,106.0,2009-03-16,March,2009
393,Alabama,Homewood,76.0,2009-03-14,March,2009
394,Alabama,Mobile,172.0,2009-03-11,March,2009
395,Alabama,Saraland,74.0,2009-03-09,March,2009
396,Alabama,Birmingham,15.0,2009-02-28,February,2009
397,Alabama,Wetumpka,138.0,2009-02-25,February,2009
398,Alabama,Castleberry,71.0,2009-02-25,February,2009
399,Alabama,Evergreen,77.0,2009-02-20,February,2009
400,Alabama,Cullman,78.0,2009-02-19,February,2009
401,Alabama,Fulton,143.0,2009-02-17,February,2009
402,Alabama,Tuscaloosa,87.0,2009-02-16,February,2009
403,Alabama,Decatur,107.0,2009-02-09,February,2009
404,Alabama,Birmingham,283.0,2009-02-06,February,2009
405,Alabama,Pine Hill,300.0,2009-02-06,February,2009
406,Alabama,Lincoln,86.0,2009-02-05,February,2009
407,Alabama,Decatur,115.0,2009-02-03,February,2009
408,Alabama,Fairfield,41.0,2009-01-28,January,2009
409,Alabama,Fairfield,12.0,2009-01-28,January,2009
410,Alabama,Lincoln,706.0,2009-01-26,January,2009
411,Alabama,Lanett,127.0,2009-01-22,January,2009
412,Alabama,Fort Deposit,51.0,2009-01-16,January,2009
413,Alabama,Fort Payne,60.0,2008-12-15,December,2008
414,Alabama,Fort Payne,60.0,2008-12-15,December,2008
415,Alabama,Hamilton,125.0,2008-12-12,December,2008
416,Alabama,Fort Payne,738.0,2008-12-12,December,2008
417,Alabama,Sylacauga,283.0,2008-12-09,December,2008
418,Alabama,Birmingham,6.0,2008-12-02,December,2008
419,Alabama,Citronelle,102.0,2008-11-20,November,2008
420,Alabama,Albertville,96.0,2008-11-19,November,2008
421,Alabama,Thomasville,129.0,2008-11-17,November,2008
422,Alabama,Sylacauga,107.0,2008-11-14,November,2008
423,Alabama,Peterman,319.0,2008-11-12,November,2008
424,Alabama,Birmingham,50.0,2008-11-05,November,2008
425,Alabama,Athens,194.0,2008-11-05,November,2008
426,Alabama,Birmingham,1000.0,2008-10-20,October,2008
427,Alabama,Arab,89.0,2008-10-14,October,2008
428,Alabama,Selma,213.0,2008-09-30,September,2008
429,Alabama,Huntsville,158.0,2008-09-25,September,2008
430,Alabama,Geneva,194.0,2008-09-10,September,2008
431,Alabama,Anniston,69.0,2008-07-02,July,2008
432,Alabama,Lafayette,129.0,2008-06-17,June,2008
433,Alabama,Montgomery,43.0,2008-06-12,June,2008
434,Alabama,Wetumpka,550.0,2008-06-03,June,2008
435,Alabama,Muscle Shoals,47.0,2008-06-03,June,2008
436,Alabama,Stevenson,418.0,2008-05-29,May,2008
437,Alabama,Bessemer,39.0,2008-05-02,May,2008
438,Alabama,Fairfield,272.0,2008-04-25,April,2008
439,Alabama,Bessemer,100.0,2008-04-24,April,2008
440,Alabama,Birmingham,78.0,2008-04-09,April,2008
441,Alabama,Tuscaloosa,130.0,2008-03-27,March,2008
442,Alabama,Winfield,93.0,2008-03-25,March,2008
443,Alabama,Talladega,380.0,2008-03-20,March,2008
444,Alabama,Huntsville,183.0,2008-03-12,March,2008
445,Alabama,Valley,315.0,2008-03-10,March,2008
446,Alabama,Birmingham,23.0,2008-02-05,February,2008
447,Alabama,Birmingham,261.0,2008-02-04,February,2008
448,Alabama,Lanett,75.0,2008-01-22,January,2008
449,Alabama,Montgomery,96.0,2008-01-09,January,2008
450,Alabama,Frisco City,192.0,2008-01-04,January,2008
451,Alabama,Birmingham,246.0,2007-12-28,December,2007
452,Alabama,Gadsden,172.0,2007-12-19,December,2007
453,Alabama,Valley,200.0,2007-12-10,December,2007
454,Alabama,Valley,650.0,2007-12-10,December,2007
455,Alabama,Piedmont,325.0,2007-12-10,December,2007
456,Alabama,Eufaula,117.0,2007-12-04,December,2007
457,Alabama,Guin,196.0,2007-11-27,November,2007
458,Alabama,Rockford,100.0,2007-11-20,November,2007
459,Alabama,Prattville,85.0,2007-11-15,November,2007
460,Alabama,Decatur,464.0,2007-11-08,November,2007
461,Alabama,Athens,1020.0,2007-10-31,October,2007
462,Alabama,Montgomery,87.0,2007-10-30,October,2007
463,Alabama,Boaz,140.0,2007-10-03,October,2007
464,Alabama,Valley,350.0,2007-10-02,October,2007
465,Alabama,Mobile,97.0,2007-10-01,October,2007
466,Alabama,Birmingham,300.0,2007-09-25,September,2007
467,Alabama,Birmingham,67.0,2007-09-14,September,2007
468,Alabama,Montgomery,625.0,2007-09-05,September,2007
469,Alabama,Muscle Shoals,301.0,2007-08-31,August,2007
470,Alabama,Prattville,150.0,2007-08-28,August,2007
471,Alabama,Brewton,75.0,2007-08-10,August,2007
472,Alabama,Eufaula,125.0,2007-07-27,July,2007
473,Alabama,Valley,300.0,2007-07-26,July,2007
474,Alabama,Fayette,109.0,2007-07-17,July,2007
475,Alabama,Dothan,99.0,2007-06-01,June,2007
476,Alabama,Abbeville,700.0,2007-05-29,May,2007
477,Alabama,Opelika,13.0,2007-05-29,May,2007
478,Alabama,Opelika,350.0,2007-05-29,May,2007
479,Alabama,Monroeville,210.0,2007-05-08,May,2007
480,Alabama,Anniston,73.0,2007-05-08,May,2007
481,Alabama,Valley,30.0,2007-05-04,May,2007
482,Alabama,Birmingham,51.0,2007-04-30,April,2007
483,Alabama,Sylacauga,243.0,2007-04-24,April,2007
484,Alabama,Talladega,85.0,2007-04-19,April,2007
485,Alabama,Birmingham,232.0,2007-04-12,April,2007
486,Alabama,Heflin,21.0,2007-04-04,April,2007
487,Alabama,Jackson,65.0,2007-03-23,March,2007
488,Alabama,Gadsden,400.0,2007-03-22,March,2007
489,Alabama,Triana,150.0,2007-03-13,March,2007
490,Alabama,Selma,107.0,2007-03-05,March,2007
491,Alabama,Alexander City,425.0,2007-03-01,March,2007
492,Alabama,Daleville,70.0,2007-02-23,February,2007
493,Alabama,Demopolis,150.0,2007-02-20,February,2007
494,Alabama,Pleasant Grove,175.0,2007-02-13,February,2007
495,Alabama,Redstone Arsenal,99.0,2007-02-05,February,2007
496,Alabama,Columbiana,233.0,2007-01-19,January,2007
497,Alabama,Valley,60.0,2007-01-16,January,2007
498,Alabama,Fort Payne,174.0,2006-12-07,December,2006
499,Alabama,Phenix City,150.0,2006-12-06,December,2006
500,Alabama,Steele,84.0,2006-12-01,December,2006
501,Alabama,Tuscumbia,92.0,2006-11-20,November,2006
502,Alabama,Birmingham,74.0,2006-11-17,November,2006
503,Alabama,Birmingham,90.0,2006-11-09,November,2006
504,Alabama,Birmingham,414.0,2006-11-06,November,2006
505,Alabama,Montgomery,30.0,2006-11-02,November,2006
506,Alabama,Evergreen,52.0,2006-11-01,November,2006
507,Alabama,Birmingham,132.0,2006-10-26,October,2006
508,Alabama,Stevenson,236.0,2006-10-25,October,2006
509,Alabama,Sulligent,124.0,2006-10-25,October,2006
510,Alabama,Tuscaloosa,145.0,2006-10-16,October,2006
511,Alabama,Adger,475.0,2006-10-05,October,2006
512,Alabama,Scottsboro,139.0,2006-10-04,October,2006
513,Alabama,Fort Rucker,421.0,2006-09-22,September,2006
514,Alabama,Eufaula,50.0,2006-09-15,September,2006
515,Alabama,Slocomb,100.0,2006-09-15,September,2006
516,Alabama,Chatom,146.0,2006-09-07,September,2006
517,Alabama,Lanett,370.0,2006-09-05,September,2006
518,Alabama,Opelika,325.0,2006-09-05,September,2006
519,Alabama,Birmingham,278.0,2006-08-29,August,2006
520,Alabama,Birmingham,49.0,2006-08-08,August,2006
521,Alabama,Birmingham,54.0,2006-07-26,July,2006
522,Alabama,Opelika,1350.0,2006-07-11,July,2006
523,Alabama,Lineville,102.0,2006-07-05,July,2006
524,Alabama,Boaz,215.0,2006-06-30,June,2006
525,Alabama,Hackleburg,356.0,2006-06-16,June,2006
526,Alabama,Montgomery,150.0,2006-06-12,June,2006
527,Alabama,Redstone Arsenal,97.0,2006-06-06,June,2006
528,Alabama,Montgomery,213.0,2006-06-02,June,2006
529,Alabama,Pell City,255.0,2006-05-22,May,2006
530,Alabama,Sylacauga,1023.0,2006-05-22,May,2006
531,Alabama,Birmingham,143.0,2006-05-10,May,2006
532,Alabama,Columbia,110.0,2006-03-28,March,2006
533,Alabama,Cullman,52.0,2006-03-08,March,2006
534,Alabama,Ozark,538.0,2006-03-07,March,2006
535,Alabama,Madison,84.0,2006-03-02,March,2006
536,Alabama,Selma,60.0,2006-02-22,February,2006
537,Alabama,Silas,50.0,2006-02-10,February,2006
538,Alabama,Hoover,61.0,2006-02-07,February,2006
539,Alabama,Mobile,260.0,2006-01-25,January,2006
540,Alabama,Fort Payne,220.0,2006-01-24,January,2006
541,Alabama,Fort Payne,104.0,2006-01-24,January,2006
542,Alabama,Birmingham,87.0,2006-01-04,January,2006
543,Alabama,Alexander City,747.0,2005-12-13,December,2005
544,Alabama,Alexander City,180.0,2005-12-13,December,2005
545,Alabama,Madison,150.0,2005-12-08,December,2005
546,Alabama,Hoover,125.0,2005-12-05,December,2005
547,Alabama,Birmingham,54.0,2005-11-30,November,2005
548,Alabama,Bay Minette,124.0,2005-11-15,November,2005
549,Alabama,Valley,285.0,2005-11-01,November,2005
550,Alabama,Pelham,70.0,2005-10-06,October,2005
551,Alabama,Decatur,106.0,2005-10-06,October,2005
552,Alabama,Anniston,222.0,2005-09-27,September,2005
553,Alabama,Hartselle,5.0,2005-09-19,September,2005
554,Alabama,Montgomery,102.0,2005-09-16,September,2005
555,Alabama,Scottsboro,180.0,2005-09-14,September,2005
556,Alabama,Guntersville,169.0,2005-09-06,September,2005
557,Alabama,Bayou La Batre,90.0,2005-08-24,August,2005
558,Alabama,Florence,76.0,2005-08-19,August,2005
559,Alabama,Phenix City,170.0,2005-08-01,August,2005
560,Alabama,Vestavia Hills,75.0,2005-06-21,June,2005
561,Alabama,Greenville,70.0,2005-06-21,June,2005
562,Alabama,Alabaster,75.0,2005-06-21,June,2005
563,Alabama,Madison,89.0,2005-06-21,June,2005
564,Alabama,Montgomery,154.0,2005-06-21,June,2005
565,Alabama,Athens,161.0,2005-05-23,May,2005
566,Alabama,Birmingham,26.0,2005-05-12,May,2005
567,Alabama,Montgomery,15.0,2005-05-12,May,2005
568,Alabama,Decatur,25.0,2005-05-12,May,2005
569,Alabama,Tuscaloosa,80.0,2005-04-29,April,2005
570,Alabama,Birmingham,80.0,2005-03-24,March,2005
571,Alabama,Montgomery,365.0,2005-03-24,March,2005
572,Alabama,Birmingham,111.0,2005-03-21,March,2005
573,Alabama,Decatur,224.0,2005-02-15,February,2005
574,Alabama,Decatur,208.0,2005-02-14,February,2005
575,Alabama,Florence,220.0,2005-02-07,February,2005
576,Alabama,Clayton,91.0,2005-02-02,February,2005
577,Alabama,Birmingham,70.0,2005-01-31,January,2005
578,Alabama,Fairfield,87.0,2005-01-26,January,2005
579,Alabama,Birmingham,102.0,2005-01-26,January,2005
580,Alabama,Birmingham,83.0,2005-01-21,January,2005
581,Alabama,Birmingham,175.0,2005-01-11,January,2005
582,Alabama,Birmingham,89.0,2005-01-07,January,2005
583,Alabama,Boaz,180.0,2004-12-29,December,2004
584,Alabama,Decatur,3.0,2004-12-03,December,2004
585,Alabama,Montgomery,50.0,2004-11-24,November,2004
